track_id,direction_bin,direction_label,corridor_id,corridor_rank,point_count,length_m,displacement_m,duration_min,bearing_deg,keep,drop_reason
3091,5,SouthWest,,,3,6301.44,4382.26,37.58,228.09,False,too_few_points
3092,0,East,D00-C02,2.0,7,27479.91,16035.19,165.4,18.47,True,
3093,4,West,D04-C03,3.0,10,31687.39,18490.34,182.58,197.85,False,non_top_corridor
3094,0,East,D00-C02,2.0,4,20750.39,15587.67,123.47,43.47,True,
3095,3,NorthWest,D03-C01,1.0,8,21015.45,17129.94,118.25,171.37,True,
3096,2,North,,,3,8253.24,8113.79,53.67,123.03,False,too_few_points
3097,7,SouthEast,D07-C01,1.0,6,18053.94,16332.52,121.15,320.9,True,
3098,0,East,,,3,13310.52,13077.26,61.15,2.68,False,too_few_points
3099,0,East,D00-C03,3.0,4,6320.28,4540.38,41.02,5.92,False,non_top_corridor
3100,4,West,,,2,3195.16,3195.16,19.58,208.95,False,too_few_points
3101,4,West,D04-C01,1.0,7,15286.59,10588.67,118.5,181.81,True,
3102,4,West,,,2,71.5,71.5,6.0,207.76,False,too_few_points
3103,0,East,D00-C03,3.0,4,9830.5,9098.5,56.62,7.51,False,non_top_corridor
3104,5,SouthWest,,,11,60700.22,51920.48,384.43,253.92,False,dbscan_noise
3105,7,SouthEast,D07-C01,1.0,8,27903.59,25640.53,155.48,343.63,True,
3106,2,North,D02-C02,2.0,4,26942.8,26293.46,114.77,124.32,True,
3107,6,South,D06-C01,1.0,10,38772.56,36146.95,181.57,304.17,True,
3108,6,South,D06-C01,1.0,5,22929.82,22484.5,145.57,303.77,True,
3109,3,NorthWest,,,2,4106.15,4106.15,22.4,150.92,False,too_few_points
3110,3,NorthWest,,,5,17171.7,15268.33,101.03,138.41,False,dbscan_noise
3111,2,North,,,3,5930.43,5879.15,45.5,118.29,False,too_few_points
3112,6,South,D06-C01,1.0,5,33551.32,32636.95,192.08,300.96,True,
3113,1,NorthEast,,,2,916.53,916.53,56.2,82.0,False,too_few_points
3114,6,South,D06-C03,3.0,6,15547.8,13162.85,104.07,304.16,False,non_top_corridor
3115,2,North,,,2,8583.76,8583.76,52.5,108.85,False,too_few_points
3116,7,SouthEast,,,3,5956.27,5688.34,30.02,323.39,False,too_few_points
3117,6,South,D06-C01,1.0,9,40539.2,36951.74,254.32,305.87,True,
3118,1,NorthEast,,,2,278.18,278.18,8.52,63.61,False,too_few_points
3119,2,North,D02-C02,2.0,4,27613.02,26811.35,137.1,122.72,True,
3120,7,SouthEast,D07-C01,1.0,5,15269.66,9861.05,91.97,321.21,True,
3121,2,North,D02-C02,2.0,5,29886.48,28996.18,177.62,124.3,True,
3122,6,South,,,2,5393.35,5393.35,28.03,301.4,False,too_few_points
3123,6,South,D06-C03,3.0,8,30349.78,27532.87,170.45,305.35,False,non_top_corridor
3124,6,South,,,2,2943.08,2943.08,11.5,299.1,False,too_few_points
3125,7,SouthEast,D07-C01,1.0,8,20434.56,15268.43,100.92,320.9,True,
3126,2,North,,,2,5226.15,5226.15,32.98,119.14,False,too_few_points
3127,7,SouthEast,D07-C01,1.0,6,12244.82,7146.43,74.2,327.95,True,
3128,2,North,,,4,19973.05,19829.22,124.68,126.09,False,dbscan_noise
3129,7,SouthEast,,,6,26564.48,21014.45,135.63,315.32,False,dbscan_noise
3130,7,SouthEast,,,4,6176.45,2706.74,50.38,349.61,False,too_short
3131,4,West,,,2,1.37,1.37,6.03,180.0,False,too_few_points
3132,2,North,,,2,842.43,842.43,15.1,95.46,False,too_few_points
3133,1,NorthEast,,,3,2495.05,2308.82,20.82,76.2,False,too_few_points
3134,2,North,,,3,19007.44,18917.77,99.52,127.32,False,too_few_points
3135,0,East,D00-C03,3.0,4,14450.96,14185.57,76.65,4.71,False,non_top_corridor
3136,4,West,D04-C01,1.0,7,15161.07,11204.64,130.0,187.7,True,
3137,0,East,,,3,7370.25,7251.04,38.6,12.34,False,too_few_points
3138,6,South,,,3,5175.41,5079.77,46.48,300.24,False,too_few_points
3139,2,North,,,2,2759.71,2759.71,17.0,124.8,False,too_few_points
3140,6,South,D06-C01,1.0,7,30627.55,24919.32,130.85,313.2,True,
3141,2,North,D02-C02,2.0,4,23209.56,23028.94,140.55,125.46,True,
3142,3,NorthWest,D03-C01,1.0,12,40988.56,35735.02,298.23,163.04,True,
3143,7,SouthEast,D07-C01,1.0,4,21050.66,20885.12,110.62,346.8,True,
3144,7,SouthEast,D07-C01,1.0,6,32863.26,30877.64,174.38,332.92,True,
3145,6,South,D06-C01,1.0,7,37524.08,36310.86,164.38,302.59,True,
3146,2,North,D02-C03,3.0,5,22679.4,21557.5,132.48,121.02,False,non_top_corridor
3147,2,North,,,2,8827.22,8827.22,50.03,120.29,False,too_few_points
3148,7,SouthEast,D07-C01,1.0,6,21690.02,20278.95,124.02,333.84,True,
3149,7,SouthEast,D07-C01,1.0,4,10548.07,9359.52,43.03,333.06,True,
3150,6,South,D06-C01,1.0,4,19518.74,19298.78,105.55,306.79,True,
3151,7,SouthEast,,,3,7423.13,6962.17,35.98,316.82,False,too_few_points
3152,6,South,D06-C03,3.0,5,14384.59,13643.42,73.57,304.4,False,non_top_corridor
3153,6,South,,,2,3586.66,3586.66,18.0,291.5,False,too_few_points
3154,0,East,,,2,984.25,984.25,37.52,18.76,False,too_few_points
3155,6,South,,,6,16441.33,12075.55,129.02,274.62,False,dbscan_noise
3156,6,South,,,5,22976.1,22316.91,84.68,293.12,False,dbscan_noise
3157,7,SouthEast,,,4,10224.68,9743.08,36.53,338.66,False,dbscan_noise
3158,7,SouthEast,,,4,11345.83,11125.82,41.03,358.81,False,dbscan_noise
3159,2,North,,,2,2649.7,2649.7,10.5,110.31,False,too_few_points
3160,6,South,,,7,17272.19,13156.98,156.47,276.02,False,dbscan_noise
3161,1,NorthEast,D01-C03,3.0,4,8752.69,5777.16,49.43,75.45,False,non_top_corridor
3162,6,South,D06-C01,1.0,9,31687.26,25874.01,188.72,313.51,True,
3163,2,North,,,3,19254.85,19083.87,117.9,127.12,False,too_few_points
3164,2,North,,,2,8786.17,8786.17,54.6,133.64,False,too_few_points
3165,2,North,,,2,2255.6,2255.6,13.57,120.52,False,too_few_points
3166,6,South,,,7,16164.55,12069.51,123.07,275.33,False,dbscan_noise
3167,1,NorthEast,D01-C02,2.0,6,18078.54,11835.16,96.47,65.52,True,
3168,7,SouthEast,D07-C01,1.0,5,11822.58,7155.86,66.47,327.72,True,
3169,6,South,D06-C01,1.0,9,47014.15,38461.83,267.15,294.11,True,
3170,7,SouthEast,D07-C01,1.0,4,17514.2,16064.36,104.87,320.23,True,
3171,0,East,,,3,3051.87,2291.94,26.02,2.21,False,too_few_points
3172,7,SouthEast,,,2,1557.71,1557.71,28.4,331.02,False,too_few_points
3173,0,East,,,2,6124.85,6124.85,68.8,18.77,False,too_few_points
3174,4,West,D04-C01,1.0,4,8853.59,8736.69,57.25,185.46,True,
3175,6,South,,,2,2.36,2.36,10.62,300.46,False,too_few_points
3176,5,SouthWest,,,6,11030.87,8407.25,71.53,237.13,False,dbscan_noise
3177,7,SouthEast,D07-C01,1.0,8,19617.57,15241.6,124.02,341.06,True,
3178,6,South,,,3,8395.52,8217.77,41.83,301.53,False,too_few_points
3179,7,SouthEast,D07-C01,1.0,7,25645.46,20913.01,145.62,342.34,True,
3180,3,NorthWest,D03-C01,1.0,11,39582.37,34415.82,352.23,160.75,True,
3181,6,South,D06-C01,1.0,4,19949.68,19738.34,98.25,307.23,True,
3182,4,West,D04-C01,1.0,8,15091.95,10082.86,119.78,192.11,True,
3183,0,East,,,3,5464.41,5398.34,26.57,8.92,False,too_few_points
3184,5,SouthWest,,,4,5184.9,3464.01,41.97,230.43,False,too_short
3185,6,South,,,2,2927.32,2927.32,18.5,314.18,False,too_few_points
3186,2,North,D02-C03,3.0,5,24335.76,23115.25,164.68,115.68,False,non_top_corridor
3187,5,SouthWest,,,2,1102.09,1102.09,38.48,225.25,False,too_few_points
3188,7,SouthEast,D07-C01,1.0,6,13764.15,10367.96,71.88,351.75,True,
3189,2,North,,,2,5245.6,5245.6,28.48,110.8,False,too_few_points
3190,2,North,,,3,19718.87,19568.5,125.58,127.9,False,too_few_points
3191,6,South,,,2,2895.95,2895.95,12.1,288.98,False,too_few_points
3192,4,West,D04-C01,1.0,5,16696.89,10546.74,76.08,214.11,True,
3193,2,North,,,4,13250.35,11795.77,55.55,97.65,False,dbscan_noise
3194,5,SouthWest,D05-C02,2.0,6,22385.71,13064.25,110.58,240.26,True,
3195,2,North,,,2,8060.25,8060.25,38.67,108.21,False,too_few_points
3196,6,South,,,2,4737.38,4737.38,20.0,291.13,False,too_few_points
3197,4,West,D04-C01,1.0,5,15558.06,10303.5,74.67,207.48,True,
3198,2,North,,,4,13001.45,11679.22,59.12,98.23,False,dbscan_noise
3199,6,South,,,2,1058.84,1058.84,4.45,297.99,False,too_few_points
3200,4,West,D04-C01,1.0,6,18018.42,11051.67,88.23,220.94,True,
3201,3,NorthWest,D03-C01,1.0,6,30059.64,28332.92,212.93,151.68,True,
3202,7,SouthEast,D07-C01,1.0,9,33531.28,29016.31,165.03,346.37,True,
3203,6,South,,,3,5984.49,5874.89,36.13,289.4,False,too_few_points
3204,4,West,D04-C01,1.0,5,15974.34,11229.37,78.95,222.79,True,
3205,2,North,,,5,12069.92,10723.66,52.88,94.27,False,dbscan_noise
3206,5,SouthWest,D05-C02,2.0,7,22160.66,14884.21,109.2,234.35,True,
3207,2,North,,,2,9453.82,9453.82,38.42,103.71,False,too_few_points
3208,4,West,D04-C01,1.0,5,16450.02,11219.11,85.25,224.61,True,
3209,2,North,,,3,7592.18,7564.41,31.63,105.76,False,too_few_points
3210,5,SouthWest,D05-C02,2.0,8,21374.89,14304.77,139.17,237.55,True,
3211,2,North,,,2,5362.78,5362.78,34.3,107.06,False,too_few_points
3212,3,NorthWest,,,2,4763.28,4763.28,21.82,168.86,False,too_few_points
3213,3,NorthWest,D03-C01,1.0,5,9628.9,7911.83,42.42,151.78,True,
3214,5,SouthWest,,,3,6773.36,4541.99,31.57,239.56,False,too_few_points
3215,4,West,,,4,5655.85,4276.17,26.52,222.34,False,dbscan_noise
3216,6,South,D06-C01,1.0,7,39857.78,38136.63,192.58,305.12,True,
3217,5,SouthWest,,,2,970.18,970.18,43.42,240.01,False,too_few_points
3218,5,SouthWest,,,2,2473.25,2473.25,12.62,233.85,False,too_few_points
3219,5,SouthWest,D05-C02,2.0,4,11239.2,7604.58,84.55,237.1,True,
3220,4,West,,,2,3635.23,3635.23,21.82,194.11,False,too_few_points
3221,7,SouthEast,,,2,2270.81,2270.81,13.5,338.04,False,too_few_points
3222,1,NorthEast,,,2,1240.53,1240.53,47.0,46.97,False,too_few_points
3223,3,NorthWest,,,3,9736.23,9379.7,59.33,162.96,False,too_few_points
3224,2,North,,,3,12068.41,11839.73,82.68,126.7,False,too_few_points
3225,2,North,,,2,631.45,631.45,12.47,112.95,False,too_few_points
3226,0,East,D00-C03,3.0,4,10869.5,10586.37,82.58,16.62,False,non_top_corridor
3227,3,NorthWest,,,5,6106.02,4048.32,54.62,168.13,False,dbscan_noise
3228,4,West,D04-C01,1.0,8,18171.95,14216.14,194.68,189.44,True,
3229,1,NorthEast,D01-C03,3.0,6,11319.09,7649.17,72.95,86.53,False,non_top_corridor
3230,0,East,,,3,8947.96,8804.06,50.68,8.09,False,too_few_points
3231,1,NorthEast,,,2,15.96,15.96,8.2,55.39,False,too_few_points
3232,0,East,,,2,1851.66,1851.66,37.25,3.83,False,too_few_points
3233,3,NorthWest,,,2,12.44,12.44,12.03,145.58,False,too_few_points
3234,6,South,,,2,1420.53,1420.53,12.2,280.08,False,too_few_points
3235,4,West,D04-C01,1.0,9,22506.02,15178.56,181.73,204.21,True,
3236,5,SouthWest,D05-C02,2.0,11,29610.56,17410.43,210.1,227.71,True,
3237,2,North,,,2,2052.78,2052.78,12.63,106.79,False,too_few_points
3238,7,SouthEast,,,2,2008.06,2008.06,9.5,321.3,False,too_few_points
3239,2,North,,,3,11400.04,11368.09,78.75,122.98,False,too_few_points
3240,6,South,,,2,2428.89,2428.89,11.5,304.07,False,too_few_points
3241,0,East,D00-C02,2.0,6,27740.76,17176.16,138.62,15.42,True,
3242,3,NorthWest,D03-C01,1.0,8,20096.16,17210.66,80.08,169.55,True,
3243,0,East,D00-C02,2.0,5,22253.79,15054.61,110.45,33.59,True,
3244,3,NorthWest,,,3,6120.88,5929.07,25.95,156.1,False,too_few_points
3245,0,East,,,3,4523.48,4283.02,38.05,9.81,False,too_few_points
3246,7,SouthEast,D07-C01,1.0,8,28830.66,23990.93,139.12,345.24,True,
3247,3,NorthWest,D03-C01,1.0,6,27778.4,26478.86,232.82,156.96,True,
3248,6,South,,,4,10096.35,9811.94,62.97,301.55,False,dbscan_noise
3249,5,SouthWest,D05-C02,2.0,5,18254.05,10889.33,114.6,225.05,True,
3250,2,North,,,2,5147.01,5147.01,30.92,110.93,False,too_few_points
3251,2,North,,,2,1457.44,1457.44,8.58,104.44,False,too_few_points
3252,5,SouthWest,D05-C02,2.0,8,21626.15,14571.86,104.22,232.49,True,
3253,2,North,,,2,9618.25,9618.25,39.25,103.41,False,too_few_points
3254,4,West,D04-C01,1.0,5,17285.21,10670.19,115.18,224.14,True,
3255,2,North,,,2,6583.35,6583.35,34.87,109.65,False,too_few_points
3256,5,SouthWest,D05-C02,2.0,7,21112.33,14231.16,137.92,237.21,True,
3257,5,SouthWest,D05-C02,2.0,5,20786.81,13058.03,130.83,238.11,True,
3258,2,North,,,2,4144.37,4144.37,21.78,105.87,False,too_few_points
3259,5,SouthWest,D05-C02,2.0,5,20143.53,12639.64,120.3,236.44,True,
3260,2,North,,,2,4335.88,4335.88,23.33,107.22,False,too_few_points
3261,4,West,,,2,8261.18,8261.18,54.87,192.43,False,too_few_points
3262,4,West,,,2,1903.09,1903.09,38.27,193.13,False,too_few_points
3263,0,East,,,2,2110.31,2110.31,11.5,13.97,False,too_few_points
3264,6,South,,,2,2234.48,2234.48,34.93,290.41,False,too_few_points
3265,1,NorthEast,,,4,3622.37,2396.18,29.42,48.61,False,too_short
3266,6,South,,,2,2026.07,2026.07,11.5,293.74,False,too_few_points
3267,0,East,,,2,1191.9,1191.9,51.17,17.94,False,too_few_points
3268,2,North,,,3,10908.28,10808.41,64.2,113.61,False,too_few_points
3269,2,North,,,3,12919.65,12791.92,75.83,125.41,False,too_few_points
3270,0,East,,,2,1877.85,1877.85,24.48,6.26,False,too_few_points
3271,6,South,,,2,2588.71,2588.71,26.07,303.94,False,too_few_points
3272,2,North,,,3,18296.39,18016.64,108.63,130.24,False,too_few_points
3273,7,SouthEast,D07-C01,1.0,8,41996.12,35926.71,194.55,330.23,True,
3274,2,North,,,3,6739.58,6590.26,43.03,114.98,False,too_few_points
3275,4,West,,,2,61.06,61.06,6.0,181.22,False,too_few_points
3276,2,North,,,3,13400.95,13168.39,63.08,127.62,False,too_few_points
3277,7,SouthEast,D07-C01,1.0,5,17748.47,17021.59,78.88,316.11,True,
3278,2,North,,,4,9954.12,9318.86,56.55,108.44,False,dbscan_noise
3279,4,West,D04-C01,1.0,9,19203.49,14781.16,150.63,190.24,True,
3280,0,East,D00-C03,3.0,5,14146.85,13784.97,73.08,7.11,False,non_top_corridor
3281,7,SouthEast,,,2,632.04,632.04,12.83,352.45,False,too_few_points
3282,0,East,D00-C03,3.0,5,16885.89,16221.82,94.82,9.5,False,non_top_corridor
3283,4,West,D04-C01,1.0,9,24429.03,19861.67,171.12,193.43,True,
3284,6,South,D06-C01,1.0,7,29725.09,24128.95,130.18,312.6,True,
3285,7,SouthEast,,,2,987.72,987.72,12.02,319.21,False,too_few_points
3286,7,SouthEast,D07-C01,1.0,5,17408.59,13184.68,97.68,320.01,True,
3287,4,West,,,5,5656.99,3168.08,61.33,199.08,False,too_short
3288,0,East,,,3,13142.41,12934.52,87.23,4.58,False,too_few_points
3289,7,SouthEast,,,3,2258.58,1922.7,24.02,356.52,False,too_few_points
3290,1,NorthEast,D01-C04,4.0,6,46715.83,44090.68,179.7,83.78,False,non_top_corridor
3291,2,North,,,3,18311.05,18128.92,121.37,126.95,False,too_few_points
3292,5,SouthWest,,,3,1461.84,1214.52,25.52,234.33,False,too_few_points
3293,7,SouthEast,,,3,6462.65,6359.51,29.02,352.2,False,too_few_points
3294,7,SouthEast,,,2,4819.19,4819.19,28.18,340.16,False,too_few_points
3295,3,NorthWest,,,2,1981.25,1981.25,12.0,174.16,False,too_few_points
3296,3,NorthWest,,,2,9619.39,9619.39,70.95,169.65,False,too_few_points
3297,6,South,D06-C01,1.0,9,29703.16,24856.33,163.22,313.47,True,
3298,2,North,,,3,6363.96,6318.32,39.47,131.35,False,too_few_points
3299,2,North,,,2,4594.63,4594.63,26.8,117.73,False,too_few_points
3300,5,SouthWest,,,6,11764.1,8469.1,96.9,261.24,False,dbscan_noise
3301,7,SouthEast,D07-C01,1.0,4,21834.79,20341.39,90.95,323.78,True,
3302,7,SouthEast,D07-C01,1.0,8,26590.38,20995.93,118.85,345.74,True,
3303,5,SouthWest,,,2,872.51,872.51,20.08,258.96,False,too_few_points
3304,5,SouthWest,,,3,4321.44,4251.67,26.55,260.72,False,too_few_points
3305,3,NorthWest,,,3,5039.4,4902.0,31.27,175.91,False,too_few_points
3306,5,SouthWest,,,2,762.77,762.77,20.0,248.46,False,too_few_points
3307,1,NorthEast,,,2,1336.77,1336.77,20.03,65.71,False,too_few_points
3308,2,North,,,4,19153.0,18849.85,139.93,125.05,False,dbscan_noise
3309,6,South,D06-C01,1.0,7,29987.56,24510.96,136.3,313.58,True,
3310,2,North,,,4,19593.71,19389.62,171.57,125.69,False,dbscan_noise
3311,5,SouthWest,,,3,9210.19,5881.66,47.75,256.37,False,too_few_points
3312,5,SouthWest,,,3,9348.43,5820.59,49.4,258.03,False,too_few_points
3313,3,NorthWest,,,2,1344.88,1344.88,20.37,159.28,False,too_few_points
3314,7,SouthEast,D07-C01,1.0,11,49965.86,43098.74,244.6,335.33,True,
3315,0,East,D00-C02,2.0,8,26935.7,13896.66,207.78,10.52,True,
3316,4,West,,,2,1255.89,1255.89,40.5,221.56,False,too_few_points
3317,6,South,,,6,17294.72,13146.04,162.13,276.0,False,dbscan_noise
3318,2,North,,,4,6925.16,5346.58,39.03,98.2,False,dbscan_noise
3319,6,South,,,3,5966.26,5773.68,62.52,295.58,False,too_few_points
3320,7,SouthEast,,,3,18554.63,18530.73,113.73,346.01,False,too_few_points
3321,1,NorthEast,,,2,1217.0,1217.0,24.95,78.88,False,too_few_points
3322,2,North,,,3,12120.8,11954.98,70.07,129.6,False,too_few_points
3323,7,SouthEast,,,3,1888.69,1399.89,31.52,338.26,False,too_few_points
3324,6,South,,,2,2236.19,2236.19,9.52,303.23,False,too_few_points
3325,0,East,,,3,7851.91,7792.06,44.03,1.36,False,too_few_points
3326,7,SouthEast,,,2,2482.02,2482.02,33.75,354.56,False,too_few_points
3327,5,SouthWest,,,2,1021.62,1021.62,15.0,250.02,False,too_few_points
3328,6,South,,,7,17357.69,13171.59,173.97,276.03,False,dbscan_noise
3329,1,NorthEast,D01-C03,3.0,4,8106.02,5525.64,40.27,79.16,False,non_top_corridor
3330,7,SouthEast,D07-C01,1.0,7,33458.82,28784.94,167.42,346.69,True,
3331,3,NorthWest,D03-C02,2.0,6,33409.65,32678.9,196.95,137.95,True,
3332,7,SouthEast,D07-C02,2.0,5,6151.35,4553.1,51.98,329.71,True,
3333,3,NorthWest,,,6,17645.98,12392.83,160.82,179.64,False,dbscan_noise
3334,0,East,,,3,8156.93,8108.3,54.13,9.02,False,too_few_points
3335,4,West,D04-C01,1.0,7,18556.31,13351.95,159.1,182.43,True,
3336,4,West,,,2,624.95,624.95,21.43,182.88,False,too_few_points
3337,7,SouthEast,D07-C01,1.0,4,8543.93,8360.56,41.43,359.58,True,
3338,6,South,,,3,17479.87,17244.14,102.1,310.44,False,too_few_points
3339,0,East,,,3,14207.93,13933.93,76.98,2.44,False,too_few_points
3340,4,West,D04-C01,1.0,10,23003.07,17606.73,166.27,186.45,True,
3341,6,South,,,2,1.85,1.85,3.0,270.0,False,too_few_points
3342,0,East,D00-C03,3.0,5,17269.35,16792.27,90.98,10.06,False,non_top_corridor
3343,4,West,D04-C01,1.0,8,21139.6,16224.26,168.13,183.69,True,
3344,2,North,D02-C01,1.0,7,53466.77,52920.7,175.83,107.24,True,
3345,6,South,D06-C02,2.0,6,43173.21,42319.22,113.67,287.43,True,
3346,5,SouthWest,,,2,663.44,663.44,47.97,239.16,False,too_few_points
3347,2,North,D02-C02,2.0,6,39145.08,37953.24,250.58,124.81,True,
3348,3,NorthWest,,,3,7224.7,7074.56,44.23,166.66,False,too_few_points
3349,2,North,,,3,5980.36,5905.18,34.18,117.36,False,too_few_points
3350,6,South,D06-C02,2.0,5,13334.82,12915.95,62.35,309.55,True,
3351,7,SouthEast,,,2,3441.71,3441.71,47.63,346.49,False,too_few_points
3352,3,NorthWest,D03-C01,1.0,10,40668.43,35169.6,287.88,161.16,True,
3353,6,South,,,3,5274.54,5221.04,34.27,277.84,False,too_few_points
3354,4,West,,,3,3500.53,3101.82,40.07,207.21,False,too_few_points
3355,7,SouthEast,D07-C01,1.0,5,23383.74,23010.15,101.17,332.31,True,
3356,1,NorthEast,,,4,6417.22,6305.65,31.08,45.78,False,dbscan_noise
3357,7,SouthEast,D07-C01,1.0,4,13873.45,13602.11,64.08,344.42,True,
3358,4,West,,,2,2.13,2.13,7.87,195.13,False,too_few_points
3359,3,NorthWest,,,2,10344.88,10344.88,82.52,170.48,False,too_few_points
3360,7,SouthEast,D07-C01,1.0,6,23599.57,22373.21,130.2,349.62,True,
3361,3,NorthWest,,,2,2184.91,2184.91,15.03,157.02,False,too_few_points
3362,6,South,,,2,3193.07,3193.07,24.05,272.46,False,too_few_points
3363,7,SouthEast,,,3,17466.07,17349.78,90.98,344.56,False,too_few_points
3364,3,NorthWest,,,2,1352.23,1352.23,9.67,178.26,False,too_few_points
3365,3,NorthWest,,,5,17799.16,11670.8,150.07,173.72,False,dbscan_noise
3366,7,SouthEast,D07-C01,1.0,5,21349.81,20808.94,93.9,345.16,True,
3367,6,South,,,2,2825.44,2825.44,26.55,277.61,False,too_few_points
3368,0,East,,,4,9626.43,8113.07,49.78,24.87,False,dbscan_noise
3369,0,East,,,5,7266.2,6490.79,43.17,35.96,False,dbscan_noise
3370,4,West,,,2,2867.3,2867.3,28.6,221.91,False,too_few_points
3371,7,SouthEast,D07-C01,1.0,5,19414.18,18580.8,121.92,346.51,True,
3372,7,SouthEast,D07-C01,1.0,8,27861.7,25421.97,190.48,323.27,True,
3373,2,North,,,8,36243.33,1523.59,240.37,125.51,False,too_short
3374,2,North,,,2,10057.95,10057.95,78.28,120.98,False,too_few_points
3375,7,SouthEast,D07-C01,1.0,5,19916.16,18246.39,109.53,323.43,True,
3376,3,NorthWest,,,4,16790.78,15834.27,118.5,151.99,False,dbscan_noise
3377,7,SouthEast,D07-C01,1.0,6,20184.26,18644.37,109.73,323.33,True,
3378,3,NorthWest,,,3,12764.49,12154.26,88.7,152.9,False,too_few_points
3379,4,West,,,2,802.59,802.59,26.98,223.93,False,too_few_points
3380,7,SouthEast,,,5,11373.7,8589.01,57.45,332.37,False,dbscan_noise
3381,7,SouthEast,,,3,12870.79,12811.61,73.03,354.21,False,too_few_points
3382,1,NorthEast,,,2,0.94,0.94,6.0,79.53,False,too_few_points
3383,3,NorthWest,D03-C01,1.0,5,24287.14,21956.9,169.63,162.2,True,
3384,6,South,,,9,27171.92,25250.28,168.47,302.03,False,dbscan_noise
3385,7,SouthEast,,,3,18124.38,18026.78,90.13,344.73,False,too_few_points
3386,3,NorthWest,,,2,3548.36,3548.36,24.0,170.21,False,too_few_points
3387,6,South,,,3,7099.27,6980.01,32.02,299.44,False,too_few_points
3388,7,SouthEast,D07-C01,1.0,4,16213.3,16018.04,87.35,332.49,True,
3389,3,NorthWest,,,2,6236.4,6236.4,49.97,169.4,False,too_few_points
3390,0,East,D00-C03,3.0,4,14624.04,14090.42,86.65,7.14,False,non_top_corridor
3391,0,East,,,3,12384.63,12110.43,78.07,4.52,False,too_few_points
3392,0,East,,,2,641.66,641.66,14.0,6.26,False,too_few_points
3393,5,SouthWest,,,2,808.23,808.23,20.03,249.31,False,too_few_points
3394,5,SouthWest,,,2,700.54,700.54,26.63,247.21,False,too_few_points
3395,6,South,,,2,3017.82,3017.82,56.68,278.51,False,too_few_points
3396,5,SouthWest,,,2,1162.65,1162.65,39.6,231.77,False,too_few_points
3397,1,NorthEast,,,4,3550.13,2895.16,30.95,58.88,False,too_short
3398,2,North,,,3,15545.67,15423.56,94.73,125.3,False,too_few_points
3399,6,South,,,3,7695.8,7645.37,40.53,305.63,False,too_few_points
3400,6,South,D06-C01,1.0,6,26532.23,21918.28,116.65,309.74,True,
3401,6,South,,,2,1.7,1.7,3.0,281.61,False,too_few_points
3402,2,North,,,3,18450.59,18282.91,117.6,126.51,False,too_few_points
3403,5,SouthWest,,,2,869.88,869.88,26.3,266.64,False,too_few_points
3404,5,SouthWest,,,2,764.48,764.48,29.63,233.55,False,too_few_points
3405,0,East,,,2,2082.11,2082.11,25.0,2.19,False,too_few_points
3406,5,SouthWest,,,2,1.3,1.3,5.98,238.36,False,too_few_points
3407,1,NorthEast,,,8,36511.66,33535.27,145.85,78.51,False,dbscan_noise
3408,2,North,D02-C01,1.0,6,55235.35,54878.86,174.83,106.1,True,
3409,6,South,D06-C02,2.0,8,54923.62,53861.86,137.18,280.64,True,
3410,2,North,D02-C01,1.0,6,55022.27,54741.46,188.0,106.11,True,
3411,6,South,D06-C02,2.0,7,54372.41,53194.49,145.02,280.15,True,
3412,2,North,D02-C01,1.0,6,54467.61,54190.29,157.03,105.88,True,
3413,6,South,D06-C02,2.0,7,54769.86,53575.73,138.52,280.51,True,
3414,6,South,D06-C02,2.0,7,54737.15,53524.84,153.15,280.53,True,
3415,6,South,D06-C02,2.0,8,41562.23,40320.83,113.33,287.05,True,
3416,6,South,D06-C02,2.0,7,53939.32,53617.92,129.4,284.94,True,
3417,6,South,D06-C02,2.0,7,55872.4,54919.74,138.93,286.92,True,
3418,2,North,D02-C01,1.0,6,55342.92,55059.23,178.65,106.26,True,
3419,2,North,D02-C01,1.0,7,58106.41,56319.67,163.38,109.65,True,
3420,2,North,D02-C01,1.0,9,55850.41,53474.5,197.45,107.29,True,
3421,6,South,D06-C02,2.0,7,56181.06,55026.61,133.57,287.45,True,
3422,2,North,,,3,13301.75,13280.75,38.98,106.57,False,too_few_points
3423,2,North,,,3,13686.03,13577.29,40.82,102.41,False,too_few_points
3424,2,North,D02-C01,1.0,4,14963.3,14635.23,103.1,125.94,True,
3425,6,South,D06-C02,2.0,5,18340.66,17833.58,75.7,314.87,True,
3426,2,North,D02-C01,1.0,4,14144.92,13839.8,84.08,126.95,True,
3427,6,South,D06-C02,2.0,7,56793.97,55511.45,139.83,287.8,True,
3428,2,North,D02-C01,1.0,6,54947.26,54673.94,195.85,106.15,True,
3429,2,North,D02-C01,1.0,6,54394.82,54070.75,172.48,105.92,True,
3430,6,South,D06-C02,2.0,7,46976.65,45877.46,135.0,279.17,True,
3431,2,North,,,4,16928.53,15054.58,93.85,109.35,False,dbscan_noise
3432,3,NorthWest,,,3,7348.05,7066.01,41.67,157.16,False,too_few_points
3433,7,SouthEast,,,3,6930.24,6866.67,35.83,339.81,False,too_few_points
3434,5,SouthWest,,,3,18487.26,18212.59,47.85,255.35,False,too_few_points
3435,2,North,D02-C01,1.0,6,55153.3,54950.19,200.63,105.9,True,
3436,6,South,D06-C02,2.0,8,44652.12,43461.41,106.13,278.34,True,
